1.05819e+1; 9.65626e-2
1.06470e+1; 9.56235e-2
1.07120e+1; 9.45670e-2
1.07770e+1; 9.33931e-2
1.08420e+1; 9.23367e-2
1.09070e+1; 9.10454e-2
1.09720e+1; 8.99889e-2
1.10370e+1; 8.90498e-2
1.11020e+1; 8.78760e-2
1.11670e+1; 8.65847e-2
1.12320e+1; 8.52935e-2
1.12970e+1; 8.43544e-2
1.13620e+1; 8.32979e-2
1.14271e+1; 8.22414e-2
1.14921e+1; 8.10676e-2
1.15571e+1; 8.01285e-2
1.16221e+1; 7.91894e-2
1.16871e+1; 7.82503e-2
1.17521e+1; 7.71938e-2
1.18009e+1; 7.63721e-2
1.18671e+1; 7.60000e-2
1.19066e+1; 7.42857e-2
1.19796e+1; 7.34374e-2
1.20446e+1; 7.26157e-2
1.21096e+1; 7.16766e-2
1.21584e+1; 7.09723e-2
1.22231e+1; 7.02857e-2
1.23022e+1; 6.91429e-2
1.23418e+1; 6.80000e-2
1.23813e+1; 6.74286e-2
1.24347e+1; 6.61595e-2
1.24997e+1; 6.52204e-2
1.25647e+1; 6.46334e-2
1.26297e+1; 6.39291e-2
1.26947e+1; 6.29900e-2
1.27597e+1; 6.20509e-2
1.28247e+1; 6.11118e-2
1.28897e+1; 6.01728e-2
1.29548e+1; 5.89989e-2
1.30198e+1; 5.80598e-2
1.30848e+1; 5.72381e-2
1.31498e+1; 5.64164e-2
1.32148e+1; 5.57121e-2
1.32798e+1; 5.47730e-2
1.33448e+1; 5.38339e-2
1.34098e+1; 5.28948e-2
1.34748e+1; 5.21905e-2
1.35398e+1; 5.14862e-2
1.36048e+1; 5.05471e-2
1.36698e+1; 4.96080e-2
1.37349e+1; 4.89037e-2
1.37999e+1; 4.81993e-2
1.38649e+1; 4.74950e-2
1.39299e+1; 4.66733e-2
1.39949e+1; 4.58516e-2
1.40599e+1; 4.50299e-2
1.41249e+1; 4.42082e-2
1.41899e+1; 4.37386e-2
1.42549e+1; 4.31517e-2
1.43199e+1; 4.23300e-2
1.43849e+1; 4.16257e-2
1.44499e+1; 4.09214e-2
1.45150e+1; 4.04518e-2
1.45800e+1; 3.98649e-2
1.46450e+1; 3.90432e-2
1.47100e+1; 3.81041e-2
1.47750e+1; 3.75172e-2
1.48400e+1; 3.70476e-2
1.49050e+1; 3.64607e-2
1.49700e+1; 3.58738e-2
1.50350e+1; 3.52868e-2
1.51000e+1; 3.46999e-2
1.51650e+1; 3.39956e-2
1.52300e+1; 3.34086e-2
1.52951e+1; 3.25869e-2
1.53601e+1; 3.21174e-2
1.54251e+1; 3.17652e-2
1.54901e+1; 3.11783e-2
1.55551e+1; 3.07087e-2
1.56201e+1; 3.00044e-2
1.56851e+1; 2.93001e-2
1.57501e+1; 2.88306e-2
